tool,depth,specie,sequencing_id,mrd,batch,precision,recall,f1score
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,10,0.8642533936651584,0.9947916666666666,0.9249394673123488
NanoMGT,120,ecoli,ERR12533301,0.03,1,0.06976744186046512,0.14634146341463414,0.09448818897637795
NanoMGT,120,ecoli,ERR12533301,0.03,2,0.18446601941747573,0.4634146341463415,0.26388888888888895
NanoMGT,120,ecoli,ERR12533301,0.03,3,0.2636363636363636,0.7073170731707317,0.38410596026490057
NanoMGT,120,ecoli,ERR12533301,0.03,4,0.3170731707317073,0.9512195121951219,0.47560975609756095
NanoMGT,120,ecoli,ERR12533301,0.03,5,0.312,0.9512195121951219,0.4698795180722891
NanoMGT,120,ecoli,ERR12533301,0.03,6,0.33620689655172414,0.9512195121951219,0.4968152866242038
NanoMGT,120,ecoli,ERR12533301,0.03,7,0.33620689655172414,0.9512195121951219,0.4968152866242038
NanoMGT,120,ecoli,ERR12533301,0.03,8,0.35714285714285715,0.975609756097561,0.5228758169934641
NanoMGT,120,ecoli,ERR12533301,0.03,9,0.35398230088495575,0.975609756097561,0.5194805194805194
NanoMGT,120,ecoli,ERR12533301,0.03,10,0.35714285714285715,0.975609756097561,0.5228758169934641
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,1,0.03260869565217391,0.06666666666666667,0.043795620437956206
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,2,0.17757009345794392,0.4222222222222222,0.25
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,3,0.2672413793103448,0.6888888888888889,0.38509316770186336
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,4,0.3050847457627119,0.8,0.44171779141104295
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,5,0.3464566929133858,0.9777777777777777,0.5116279069767442
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,6,0.34375,0.9777777777777777,0.5086705202312138
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,7,0.3409090909090909,1.0,0.5084745762711864
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,8,0.35714285714285715,1.0,0.5263157894736842
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,9,0.3515625,1.0,0.5202312138728323
NanoMGT,120,salmonella_enterica,SRR27136088,0.03,10,0.3409090909090909,1.0,0.5084745762711864
NanoMGT,220,staph_aureus,SRR28370694,0.03,1,0.55,0.275,0.3666666666666667
NanoMGT,220,staph_aureus,SRR28370694,0.03,2,0.7083333333333334,0.425,0.53125
NanoMGT,220,staph_aureus,SRR28370694,0.03,3,0.7575757575757576,0.625,0.6849315068493151
NanoMGT,220,staph_aureus,SRR28370694,0.03,4,0.8292682926829268,0.85,0.8395061728395061
NanoMGT,220,staph_aureus,SRR28370694,0.03,5,0.8043478260869565,0.925,0.8604651162790697
NanoMGT,220,staph_aureus,SRR28370694,0.03,6,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,220,staph_aureus,SRR28370694,0.03,7,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,220,staph_aureus,SRR28370694,0.03,8,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,220,staph_aureus,SRR28370694,0.03,9,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,220,staph_aureus,SRR28370694,0.03,10,0.7872340425531915,0.925,0.8505747126436781
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,1,0.1875,0.046875,0.075
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,2,0.4691358024691358,0.19791666666666666,0.2783882783882784
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,3,0.5425531914893617,0.265625,0.3566433566433566
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,4,0.675,0.421875,0.5192307692307693
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,5,0.7483443708609272,0.5885416666666666,0.6588921282798834
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,6,0.7873563218390804,0.7135416666666666,0.7486338797814207
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,7,0.8112244897959183,0.828125,0.8195876288659795
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,8,0.8181818181818182,0.890625,0.8528678304239401
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,9,0.8401826484018264,0.9583333333333334,0.8953771289537713
NanoMGT,170,campylobacter_jejuni,SRR27710526,0.03,10,0.8303571428571429,0.96875,0.8942307692307694
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,1,0.08695652173913043,0.13333333333333333,0.10526315789473685
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,2,0.125,0.2,0.15384615384615385
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,3,0.3448275862068966,0.6666666666666666,0.4545454545454545
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,4,0.3448275862068966,0.6666666666666666,0.4545454545454545
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,5,0.36666666666666664,0.7333333333333333,0.4888888888888889
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,6,0.40625,0.8666666666666667,0.5531914893617021
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,7,0.40625,0.8666666666666667,0.5531914893617021
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,8,0.41935483870967744,0.8666666666666667,0.5652173913043478
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,9,0.45161290322580644,0.9333333333333333,0.608695652173913
NanoMGT,120,klebsiella_pneumoniae,ERR8958737,0.03,10,0.4666666666666667,0.9333333333333333,0.6222222222222223
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,1,0.05084745762711865,0.06666666666666667,0.057692307692307696
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,2,0.21428571428571427,0.3333333333333333,0.2608695652173913
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,3,0.28,0.4666666666666667,0.35000000000000003
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,4,0.3372093023255814,0.6444444444444445,0.4427480916030534
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,5,0.3617021276595745,0.7555555555555555,0.4892086330935252
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,6,0.41414141414141414,0.9111111111111111,0.5694444444444444
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,7,0.45652173913043476,0.9333333333333333,0.6131386861313868
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,8,0.4574468085106383,0.9555555555555556,0.6187050359712231
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,9,0.4673913043478261,0.9555555555555556,0.6277372262773723
NanoMGT,220,salmonella_enterica,SRR27136088,0.03,10,0.4835164835164835,0.9777777777777777,0.6470588235294118
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,1,0,0,0
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,2,0.14285714285714285,0.06666666666666667,0.09090909090909091
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,3,0.5625,0.6,0.5806451612903225
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,4,0.631578947368421,0.8,0.7058823529411765
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,5,0.65,0.8666666666666667,0.7428571428571429
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,6,0.6086956521739131,0.9333333333333333,0.7368421052631579
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,7,0.7,0.9333333333333333,0.8
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,8,0.7368421052631579,0.9333333333333333,0.8235294117647058
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,9,0.75,1.0,0.8571428571428571
NanoMGT,120,klebsiella_pneumoniae,SRR27348733,0.03,10,0.75,1.0,0.8571428571428571
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,1,0.009900990099009901,0.022222222222222223,0.013698630136986302
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,2,0.11214953271028037,0.26666666666666666,0.15789473684210525
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,3,0.17592592592592593,0.4222222222222222,0.24836601307189543
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,4,0.2231404958677686,0.6,0.3253012048192771
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,5,0.28225806451612906,0.7777777777777778,0.41420118343195267
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,6,0.2992125984251969,0.8444444444444444,0.4418604651162791
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,7,0.3203125,0.9111111111111111,0.4739884393063584
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,8,0.32575757575757575,0.9555555555555556,0.48587570621468923
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,9,0.3233082706766917,0.9555555555555556,0.48314606741573024
NanoMGT,120,salmonella_enterica,SRR28399428,0.03,10,0.3435114503816794,1.0,0.5113636363636364
NanoMGT,120,ecoli,SRR25689478,0.03,1,0.023255813953488372,0.024390243902439025,0.02380952380952381
NanoMGT,120,ecoli,SRR25689478,0.03,2,0.08333333333333333,0.0975609756097561,0.08988764044943819
NanoMGT,120,ecoli,SRR25689478,0.03,3,0.1276595744680851,0.14634146341463414,0.13636363636363635
NanoMGT,120,ecoli,SRR25689478,0.03,4,0.30158730158730157,0.4634146341463415,0.36538461538461536
NanoMGT,120,ecoli,SRR25689478,0.03,5,0.34375,0.5365853658536586,0.419047619047619
NanoMGT,120,ecoli,SRR25689478,0.03,6,0.4057971014492754,0.6829268292682927,0.509090909090909
NanoMGT,120,ecoli,SRR25689478,0.03,7,0.43243243243243246,0.7804878048780488,0.5565217391304348
NanoMGT,120,ecoli,SRR25689478,0.03,8,0.4657534246575342,0.8292682926829268,0.5964912280701754
NanoMGT,120,ecoli,SRR25689478,0.03,9,0.4657534246575342,0.8292682926829268,0.5964912280701754
NanoMGT,120,ecoli,SRR25689478,0.03,10,0.4927536231884058,0.8292682926829268,0.6181818181818182
NanoMGT,220,ecoli,SRR25689478,0.03,1,0,0,0
NanoMGT,220,ecoli,SRR25689478,0.03,2,0,0,0
NanoMGT,220,ecoli,SRR25689478,0.03,3,0.34782608695652173,0.1951219512195122,0.25000000000000006
NanoMGT,220,ecoli,SRR25689478,0.03,4,0.5294117647058824,0.43902439024390244,0.48
NanoMGT,220,ecoli,SRR25689478,0.03,5,0.6388888888888888,0.5609756097560976,0.5974025974025975
NanoMGT,220,ecoli,SRR25689478,0.03,6,0.6976744186046512,0.7317073170731707,0.7142857142857143
NanoMGT,220,ecoli,SRR25689478,0.03,7,0.7142857142857143,0.7317073170731707,0.7228915662650603
NanoMGT,220,ecoli,SRR25689478,0.03,8,0.7555555555555555,0.8292682926829268,0.7906976744186047
NanoMGT,220,ecoli,SRR25689478,0.03,9,0.7659574468085106,0.8780487804878049,0.8181818181818182
NanoMGT,220,ecoli,SRR25689478,0.03,10,0.7647058823529411,0.9512195121951219,0.8478260869565216
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,1,0.2289156626506024,0.09895833333333333,0.13818181818181816
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,2,0.5298507462686567,0.3697916666666667,0.4355828220858896
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,3,0.6331360946745562,0.5572916666666666,0.592797783933518
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,4,0.7072072072072072,0.8177083333333334,0.7584541062801933
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,5,0.7205240174672489,0.859375,0.7838479809976246
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,6,0.7186147186147186,0.8645833333333334,0.7848699763593381
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,7,0.744,0.96875,0.8416289592760181
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,8,0.7413127413127413,1.0,0.8514412416851441
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,9,0.7384615384615385,1.0,0.8495575221238938
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.03,10,0.7272727272727273,1.0,0.8421052631578948
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,1,0.3064516129032258,0.09895833333333333,0.14960629921259844
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,2,0.6138613861386139,0.3229166666666667,0.42320819112627994
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,3,0.738255033557047,0.5729166666666666,0.6451612903225807
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,4,0.7719298245614035,0.6875,0.7272727272727273
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,5,0.8115942028985508,0.875,0.8421052631578948
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,6,0.8148148148148148,0.9166666666666666,0.8627450980392156
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,7,0.8144796380090498,0.9375,0.8716707021791767
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,8,0.811965811965812,0.9895833333333334,0.8920187793427231
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,9,0.8135593220338984,1.0,0.897196261682243
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.03,10,0.8135593220338984,1.0,0.897196261682243
NanoMGT,170,ecoli,ERR12533301,0.03,1,0.10909090909090909,0.14634146341463414,0.125
NanoMGT,170,ecoli,ERR12533301,0.03,2,0.2647058823529412,0.43902439024390244,0.3302752293577982
NanoMGT,170,ecoli,ERR12533301,0.03,3,0.40963855421686746,0.8292682926829268,0.5483870967741935
NanoMGT,170,ecoli,ERR12533301,0.03,4,0.45348837209302323,0.9512195121951219,0.6141732283464567
NanoMGT,170,ecoli,ERR12533301,0.03,5,0.4431818181818182,0.9512195121951219,0.6046511627906976
NanoMGT,170,ecoli,ERR12533301,0.03,6,0.4482758620689655,0.9512195121951219,0.609375
NanoMGT,170,ecoli,ERR12533301,0.03,7,0.46987951807228917,0.9512195121951219,0.6290322580645161
NanoMGT,170,ecoli,ERR12533301,0.03,8,0.4936708860759494,0.9512195121951219,0.65
NanoMGT,170,ecoli,ERR12533301,0.03,9,0.5064935064935064,0.9512195121951219,0.6610169491525423
NanoMGT,170,ecoli,ERR12533301,0.03,10,0.49382716049382713,0.975609756097561,0.6557377049180327
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,1,0,0,0
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,2,0.6666666666666666,0.13333333333333333,0.2222222222222222
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,3,1.0,0.26666666666666666,0.4210526315789474
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,4,1.0,0.5333333333333333,0.6956521739130436
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,5,1.0,0.7333333333333333,0.846153846153846
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,6,0.9230769230769231,0.8,0.8571428571428571
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,7,0.9285714285714286,0.8666666666666667,0.896551724137931
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,8,1.0,0.8666666666666667,0.9285714285714286
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,9,0.9285714285714286,0.8666666666666667,0.896551724137931
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.03,10,0.9333333333333333,0.9333333333333333,0.9333333333333333
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,1,0.01818181818181818,0.022222222222222223,0.02
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,2,0.08620689655172414,0.1111111111111111,0.0970873786407767
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,3,0.2153846153846154,0.3111111111111111,0.2545454545454546
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,4,0.2916666666666667,0.4666666666666667,0.35897435897435903
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,5,0.345679012345679,0.6222222222222222,0.4444444444444444
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,6,0.37349397590361444,0.6888888888888889,0.484375
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,7,0.42528735632183906,0.8222222222222222,0.5606060606060606
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,8,0.4431818181818182,0.8666666666666667,0.5864661654135338
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,9,0.45555555555555555,0.9111111111111111,0.6074074074074074
NanoMGT,220,salmonella_enterica,SRR28399428,0.03,10,0.4673913043478261,0.9555555555555556,0.6277372262773723
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,1,0.060240963855421686,0.026041666666666668,0.03636363636363636
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,2,0.336283185840708,0.19791666666666666,0.24918032786885244
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,3,0.4930555555555556,0.3697916666666667,0.4226190476190476
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,4,0.5294117647058824,0.421875,0.46956521739130436
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,5,0.5898876404494382,0.546875,0.5675675675675675
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,6,0.6555023923444976,0.7135416666666666,0.6832917705735662
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,7,0.683982683982684,0.8229166666666666,0.7470449172576832
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,8,0.7073170731707317,0.90625,0.7945205479452054
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,9,0.7047244094488189,0.9322916666666666,0.8026905829596412
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.03,10,0.7213740458015268,0.984375,0.8325991189427313
NanoMGT,220,ecoli,ERR12533301,0.03,1,0.15384615384615385,0.14634146341463414,0.15
NanoMGT,220,ecoli,ERR12533301,0.03,2,0.39622641509433965,0.5121951219512195,0.44680851063829785
NanoMGT,220,ecoli,ERR12533301,0.03,3,0.5,0.8292682926829268,0.6238532110091743
NanoMGT,220,ecoli,ERR12533301,0.03,4,0.5066666666666667,0.926829268292683,0.6551724137931035
NanoMGT,220,ecoli,ERR12533301,0.03,5,0.5342465753424658,0.9512195121951219,0.6842105263157895
NanoMGT,220,ecoli,ERR12533301,0.03,6,0.5571428571428572,0.9512195121951219,0.7027027027027027
NanoMGT,220,ecoli,ERR12533301,0.03,7,0.5652173913043478,0.9512195121951219,0.7090909090909091
NanoMGT,220,ecoli,ERR12533301,0.03,8,0.5735294117647058,0.9512195121951219,0.7155963302752294
NanoMGT,220,ecoli,ERR12533301,0.03,9,0.6060606060606061,0.975609756097561,0.7476635514018692
NanoMGT,220,ecoli,ERR12533301,0.03,10,0.6153846153846154,0.975609756097561,0.7547169811320755
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,1,0.043478260869565216,0.06666666666666667,0.052631578947368425
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,2,0.20512820512820512,0.35555555555555557,0.26016260162601623
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,3,0.34782608695652173,0.7111111111111111,0.4671532846715329
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,4,0.37142857142857144,0.8666666666666667,0.52
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,5,0.3904761904761905,0.9111111111111111,0.5466666666666666
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,6,0.39805825242718446,0.9111111111111111,0.5540540540540541
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,7,0.39622641509433965,0.9333333333333333,0.5562913907284769
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,8,0.39814814814814814,0.9555555555555556,0.562091503267974
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,9,0.4056603773584906,0.9555555555555556,0.5695364238410597
NanoMGT,170,salmonella_enterica,SRR27136088,0.03,10,0.42452830188679247,1.0,0.5960264900662252
NanoMGT,120,ecoli,SRR26036455,0.03,1,0.02857142857142857,0.024390243902439025,0.02631578947368421
NanoMGT,120,ecoli,SRR26036455,0.03,2,0.15,0.14634146341463414,0.14814814814814814
NanoMGT,120,ecoli,SRR26036455,0.03,3,0.28888888888888886,0.3170731707317073,0.3023255813953488
NanoMGT,120,ecoli,SRR26036455,0.03,4,0.39285714285714285,0.5365853658536586,0.45360824742268047
NanoMGT,120,ecoli,SRR26036455,0.03,5,0.41818181818181815,0.5609756097560976,0.47916666666666663
NanoMGT,120,ecoli,SRR26036455,0.03,6,0.5,0.7560975609756098,0.6019417475728155
NanoMGT,120,ecoli,SRR26036455,0.03,7,0.5483870967741935,0.8292682926829268,0.6601941747572816
NanoMGT,120,ecoli,SRR26036455,0.03,8,0.5538461538461539,0.8780487804878049,0.6792452830188679
NanoMGT,120,ecoli,SRR26036455,0.03,9,0.5277777777777778,0.926829268292683,0.672566371681416
NanoMGT,120,ecoli,SRR26036455,0.03,10,0.5277777777777778,0.926829268292683,0.672566371681416
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,1,0.2553191489361702,0.26666666666666666,0.26086956521739124
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,2,0.4492753623188406,0.6888888888888889,0.543859649122807
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,3,0.48717948717948717,0.8444444444444444,0.6178861788617886
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,4,0.5131578947368421,0.8666666666666667,0.6446280991735538
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,5,0.49382716049382713,0.8888888888888888,0.6349206349206349
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,6,0.5057471264367817,0.9777777777777777,0.6666666666666667
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,7,0.5,0.9777777777777777,0.6616541353383458
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,8,0.4731182795698925,0.9777777777777777,0.6376811594202898
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,9,0.4639175257731959,1.0,0.6338028169014084
NanoMGT,120,salmonella_enterica,SRR27755678,0.03,10,0.45,1.0,0.6206896551724138
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,1,0,0,0
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,2,0.4,0.13333333333333333,0.2
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,3,0.5,0.26666666666666666,0.3478260869565218
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,4,0.6,0.4,0.48
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,5,0.7647058823529411,0.8666666666666667,0.8125
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,6,0.8666666666666667,0.8666666666666667,0.8666666666666667
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,7,0.8125,0.8666666666666667,0.8387096774193549
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,8,0.8125,0.8666666666666667,0.8387096774193549
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,9,0.8235294117647058,0.9333333333333333,0.8749999999999999
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.03,10,0.875,0.9333333333333333,0.9032258064516129
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,1,0.016129032258064516,0.022222222222222223,0.018691588785046728
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,2,0.11940298507462686,0.17777777777777778,0.14285714285714285
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,3,0.26582278481012656,0.4666666666666667,0.3387096774193548
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,4,0.29411764705882354,0.5555555555555556,0.3846153846153846
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,5,0.3333333333333333,0.6666666666666666,0.4444444444444444
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,6,0.3723404255319149,0.7777777777777778,0.5035971223021583
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,7,0.41,0.9111111111111111,0.5655172413793103
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,8,0.40384615384615385,0.9333333333333333,0.5637583892617449
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,9,0.4095238095238095,0.9555555555555556,0.5733333333333334
NanoMGT,170,salmonella_enterica,SRR28399428,0.03,10,0.4090909090909091,1.0,0.5806451612903226
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,1,0.18518518518518517,0.026041666666666668,0.04566210045662101
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,2,0.5217391304347826,0.125,0.20168067226890757
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,3,0.5892857142857143,0.171875,0.26612903225806456
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,4,0.7407407407407407,0.3125,0.43956043956043955
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,5,0.8189655172413793,0.4947916666666667,0.6168831168831169
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,6,0.8489208633093526,0.6145833333333334,0.7129909365558912
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,7,0.8705882352941177,0.7708333333333334,0.8176795580110497
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,8,0.8934010152284264,0.9166666666666666,0.9048843187660669
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,9,0.8944723618090452,0.9270833333333334,0.9104859335038363
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.03,10,0.9029126213592233,0.96875,0.9346733668341708
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,1,0.11764705882352941,0.13333333333333333,0.125
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,2,0.25,0.3333333333333333,0.28571428571428575
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,3,0.25,0.3333333333333333,0.28571428571428575
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,4,0.36363636363636365,0.5333333333333333,0.43243243243243246
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,5,0.391304347826087,0.6,0.47368421052631576
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,6,0.44,0.7333333333333333,0.5499999999999999
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,7,0.48148148148148145,0.8666666666666667,0.6190476190476191
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,8,0.4642857142857143,0.8666666666666667,0.6046511627906976
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,9,0.5,0.9333333333333333,0.6511627906976745
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.03,10,0.5,0.9333333333333333,0.6511627906976745
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,1,0.37777777777777777,0.37777777777777777,0.37777777777777777
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,2,0.5,0.6666666666666666,0.5714285714285715
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,3,0.5625,0.8,0.6605504587155964
NanoMGT,170,ecoli,SRR25689478,0.03,1,0,0,0
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,4,0.5797101449275363,0.8888888888888888,0.7017543859649122
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,5,0.5857142857142857,0.9111111111111111,0.7130434782608697
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,6,0.589041095890411,0.9555555555555556,0.728813559322034
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,7,0.5443037974683544,0.9555555555555556,0.6935483870967742
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,8,0.524390243902439,0.9555555555555556,0.6771653543307087
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,9,0.5625,1.0,0.72
NanoMGT,170,salmonella_enterica,SRR27755678,0.03,10,0.5357142857142857,1.0,0.6976744186046512
